Time [s],Channel 1
0.077321940,0
0.077322760,1
0.077323200,0
0.077324000,1
0.077324840,0
0.077325260,1
0.077325680,0
0.077326520,1
0.077327340,0
0.077327760,1
0.077328180,0
0.077329020,1
0.077329440,0
0.077330260,1
0.077330700,0
0.077331520,1
0.077331940,0
0.077332760,1
0.077333200,0
0.077334020,1
0.077334440,0
0.077335260,1
0.077335700,0
0.077336500,1
0.077336940,0
0.077337760,1
0.077338200,0
0.077339020,1
0.077339440,0
0.077340260,1
0.077340700,0
0.077341520,1
0.077341940,0
0.077342760,1
0.077343600,0
0.077344020,1
0.077344840,0
0.077345260,1
0.077346080,0
0.077346520,1
0.077347340,0
0.077347760,1
0.077348180,0
0.077349020,1
0.077349440,0
0.077350260,1
0.077350700,0
0.077351520,1
0.077351940,0
0.077352760,1
0.077353200,0
0.077354020,1
0.077354840,0
0.077355260,1
0.077355680,0
0.077356520,1
0.077357340,0
0.077357760,1
0.077358180,0
0.077359020,1
0.077359440,0
0.077360260,1
0.077360700,0
0.077361520,1
0.077361940,0
0.077362760,1
0.077363200,0
0.077364000,1
0.077364440,0
0.077365260,1
0.077365700,0
0.077366520,1
0.077366940,0
0.077367760,1
0.077368200,0
0.077369020,1
0.077369440,0
0.077370260,1
0.077370700,0
0.077371520,1
0.077371940,0
0.077372760,1
0.077373600,0
0.077374020,1
0.077374840,0
0.077375260,1
0.077376080,0
0.077376520,1
0.077377340,0
0.077377760,1
0.077378180,0
0.077379020,1
0.077379440,0
0.077380260,1
0.077380700,0
0.097267420,1
0.097267880,0
0.097268680,1
0.097269120,0
0.097269920,1
0.097270780,0
0.097271180,1
0.097271620,0
0.097272420,1
0.097273260,0
0.097273680,1
0.097274120,0
0.097274920,1
0.097275360,0
0.097276180,1
0.097276620,0
0.097277420,1
0.097277860,0
0.097278680,1
0.097279120,0
0.097279920,1
0.097280360,0
0.097281180,1
0.097281620,0
0.097282420,1
0.097282860,0
0.097283680,1
0.097284120,0
0.097284940,1
0.097285360,0
0.097286180,1
0.097286620,0
0.097287440,1
0.097287860,0
0.097288680,1
0.097289520,0
0.097289940,1
0.097290760,0
0.097291180,1
0.097292000,0
0.097292440,1
0.097293260,0
0.097293680,1
0.097294100,0
0.097294940,1
0.097295360,0
0.097296180,1
0.097296600,0
0.097297440,1
0.097297860,0
0.097298680,1
0.097299120,0
0.097299920,1
0.097300760,0
0.097301180,1
0.097301600,0
0.097302440,1
0.097303260,0
0.097303680,1
0.097304100,0
0.097304940,1
0.097305360,0
0.097306180,1
0.097306620,0
0.097307440,1
0.097307860,0
0.097308680,1
0.097309100,0
0.097309920,1
0.097310360,0
0.097311180,1
0.097311600,0
0.097312420,1
0.097312860,0
0.097313680,1
0.097314100,0
0.097314920,1
0.097315360,0
0.097316180,1
0.097316620,0
0.097317420,1
0.097317860,0
0.097318680,1
0.097319520,0
0.097319920,1
0.097320760,0
0.097321180,1
0.097322000,0
0.097322440,1
0.097323260,0
0.097323680,1
0.097324100,0
0.097324940,1
0.097325360,0
0.097326180,1
0.097326600,0
0.097327440,1
0.097327860,0
0.097328680,1
0.097329120,0
0.097329940,1
0.097330760,0
0.097331180,1
0.097331600,0
0.097332420,1
0.097333260,0
0.097333680,1
0.097334100,0
0.097334940,1
0.097335360,0
0.097336180,1
0.097336600,0
0.097337420,1
0.097337860,0
0.097338680,1
0.097339120,0
0.097339920,1
0.097340360,0
0.097341180,1
0.097341600,0
0.097342420,1
0.097342860,0
0.097343680,1
0.097344100,0
0.097344920,1
0.097345360,0
0.097346180,1
0.097346620,0
0.097347440,1
0.097347860,0
0.097348680,1
0.097349520,0
0.097349920,1
0.097350760,0
0.097351180,1
0.097352000,0
0.097352440,1
0.097353260,0
0.097353680,1
0.097354100,0
0.097354940,1
0.097355360,0
0.097356180,1
0.097356600,0
0.097357440,1
0.097357860,0
0.097358680,1
0.097359120,0
0.097359920,1
0.097360760,0
0.097361180,1
0.097361600,0
0.097362420,1
0.097363260,0
0.097363680,1
0.097364100,0
0.097364940,1
0.097365360,0
0.097366180,1
0.097366620,0
0.097367440,1
0.097367860,0
0.097368680,1
0.097369100,0
0.097369940,1
0.097370360,0
0.097371180,1
0.097371600,0
0.097372420,1
0.097372860,0
0.097373680,1
0.097374120,0
0.097374920,1
0.097375360,0
0.097376180,1
0.097376620,0
0.097377420,1
0.097377860,0
0.097378680,1
0.097379520,0
0.097379920,1
0.097380760,0
0.097381180,1
0.097382000,0
0.097382440,1
0.097383260,0
0.097383680,1
0.097384100,0
0.097384940,1
0.097385360,0
0.097386180,1
0.097386600,0
0.117261360,1
0.117261820,0
0.117262620,1
0.117263060,0
0.117263860,1
0.117264720,0
0.117265120,1
0.117265560,0
0.117266380,1
0.117267220,0
0.117267620,1
0.117268060,0
0.117268880,1
0.117269300,0
0.117270120,1
0.117270560,0
0.117271380,1
0.117271800,0
0.117272620,1
0.117273060,0
0.117273880,1
0.117274300,0
0.117275120,1
0.117275560,0
0.117276380,1
0.117276800,0
0.117277620,1
0.117278060,0
0.117278880,1
0.117279300,0
0.117280120,1
0.117280560,0
0.117281380,1
0.117281800,0
0.117282620,1
0.117283460,0
0.117283880,1
0.117284700,0
0.117285120,1
0.117285960,0
0.117286380,1
0.117287200,0
0.117287620,1
0.117288060,0
0.117288880,1
0.117289300,0
0.117290120,1
0.117290560,0
0.117291380,1
0.117291800,0
0.117292620,1
0.117293060,0
0.117293880,1
0.117294700,0
0.117295120,1
0.117295560,0
0.117296380,1
0.117297200,0
0.117297620,1
0.117298060,0
0.117298880,1
0.117299300,0
0.117300120,1
0.117300560,0
0.117301380,1
0.117301800,0
0.117302620,1
0.117303060,0
0.117303880,1
0.117304300,0
0.117305120,1
0.117305560,0
0.117306380,1
0.117306800,0
0.117307620,1
0.117308060,0
0.117308880,1
0.117309300,0
0.117310120,1
0.117310560,0
0.117311380,1
0.117311800,0
0.117312620,1
0.117313460,0
0.117313880,1
0.117314700,0
0.117315120,1
0.117315960,0
0.117316380,1
0.117317200,0
0.117317620,1
0.117318060,0
0.117318880,1
0.117319300,0
0.117320120,1
0.117320560,0
0.117321380,1
0.117321800,0
0.117322620,1
0.117323060,0
0.117323880,1
0.117324700,0
0.117325120,1
0.117325560,0
0.117326380,1
0.117327200,0
0.117327620,1
0.117328060,0
0.117328880,1
0.117329300,0
0.117330120,1
0.117330560,0
0.117331380,1
0.117331800,0
0.117332620,1
0.117333060,0
0.117333880,1
0.117334300,0
0.117335120,1
0.117335560,0
