Time [s],Channel 1
0.859681480,1
0.859682280,0
0.859682720,1
0.859683120,0
0.859683960,1
0.859684360,0
0.859685200,1
0.859685640,0
0.859686480,1
0.859686880,0
0.859687720,1
0.859688120,0
0.859688960,1
0.859689360,0
0.859690200,1
0.859690640,0
0.859691480,1
0.859691880,0
0.859692720,1
0.859693120,0
0.859693960,1
0.859694360,0
0.859695200,1
0.859695640,0
0.859696480,1
0.859696880,0
0.859697720,1
0.859698520,0
0.859698960,1
0.859699760,0
0.859700200,1
0.859701040,0
0.859701480,1
0.859702280,0
0.859702720,1
0.859703120,0
0.859703960,1
0.859704360,0
0.859705200,1
0.859705640,0
0.859706480,1
0.859706880,0
0.859707720,1
0.859708120,0
0.859708960,1
0.859709760,0
0.859710200,1
0.859710640,0
0.859711480,1
0.859712280,0
0.859712720,1
0.859713120,0
0.859713960,1
0.859714360,0
0.859715200,1
0.859715640,0
0.859716480,1
0.859716880,0
0.859717720,1
0.859718120,0
0.859718960,1
0.859719360,0
0.859720200,1
0.859720640,0
0.859721480,1
0.859721880,0
0.859722720,1
0.859723120,0
0.859723960,1
0.859724360,0
0.859725200,1
0.859725640,0
0.859726480,1
0.859726880,0
0.859727720,1
0.859728520,0
0.859728960,1
0.859729760,0
0.859730200,1
0.859731040,0
0.859731480,1
0.859732280,0
0.859732720,1
0.859733120,0
0.859733960,1
0.859734360,0
0.859735200,1
0.859735640,0
0.859736480,1
0.859736880,0
0.859737720,1
0.859738120,0
0.859738960,1
0.859739760,0
0.859740200,1
0.859740640,0
0.859741480,1
0.859742280,0
0.859742720,1
0.859743120,0
0.859743960,1
0.859744360,0
0.859745200,1
0.859745640,0
0.859746480,1
0.859746880,0
0.859747720,1
0.859748120,0
0.859748960,1
0.859749360,0
0.859750200,1
0.859750600,0
0.859751480,1
0.859751880,0
0.859752720,1
0.859753120,0
0.859753960,1
0.859754360,0
0.859755200,1
0.859755640,0
0.859756480,1
0.859756880,0
0.859757720,1
0.859758520,0
0.859758960,1
0.859759760,0
0.859760200,1
0.859761040,0
0.859761480,1
0.859762280,0
0.859762720,1
0.859763120,0
0.859763960,1
0.859764360,0
0.859765200,1
0.859765640,0
0.879646440,1
0.879646840,0
0.879647680,1
0.879648080,0
0.879648920,1
0.879649720,0
0.879650160,1
0.879650600,0
0.879651440,1
0.879652240,0
0.879652680,1
0.879653080,0
0.879653920,1
0.879654320,0
0.879655160,1
0.879655560,0
0.879656440,1
0.879656840,0
0.879657680,1
0.879658080,0
0.879658920,1
0.879659320,0
0.879660160,1
0.879660560,0
0.879661440,1
0.879661840,0
0.879662680,1
0.879663080,0
0.879663920,1
0.879664320,0
0.879665160,1
0.879665560,0
0.879666440,1
0.879666840,0
0.879667680,1
0.879668480,0
0.879668920,1
0.879669720,0
0.879670160,1
0.879670960,0
0.879671440,1
0.879672240,0
0.879672680,1
0.879673080,0
0.879673920,1
0.879674320,0
0.879675160,1
0.879675560,0
0.879676440,1
0.879676840,0
0.879677680,1
0.879678080,0
0.879678920,1
0.879679720,0
0.879680160,1
0.879680560,0
0.879681440,1
0.879682240,0
0.879682680,1
0.879683080,0
0.879683920,1
0.879684320,0
0.879685160,1
0.879685560,0
0.879686440,1
0.879686840,0
0.879687680,1
0.879688080,0
0.879688920,1
0.879689320,0
0.879690160,1
0.879690600,0
0.879691440,1
0.879691840,0
0.879692680,1
0.879693080,0
0.879693920,1
0.879694320,0
0.879695160,1
0.879695560,0
0.879696440,1
0.879696840,0
0.879697680,1
0.879698480,0
0.879698920,1
0.879699720,0
0.879700160,1
0.879700960,0
0.879701440,1
0.879702240,0
0.879702680,1
0.879703080,0
0.879703920,1
