Time [s],Channel 0,Channel 1
0.853323960,1,1
0.853332000,1,0
0.853336800,0,0
0.853339360,1,0
0.853339840,1,1
0.853348000,1,0
0.853352720,0,0
0.853355320,1,0
0.853355960,1,1
0.853361880,1,0
0.853368720,0,0
0.853371320,1,0
0.853372040,1,1
0.853379800,1,0
0.853384480,0,0
0.853387240,1,0
0.853387840,1,1
0.853393280,1,0
0.853397080,0,0
0.853397160,1,0
0.853400440,0,0
0.853403360,1,0
0.853404000,1,1
0.853408880,1,0
0.853412720,0,0
0.853419360,1,0
0.853420160,1,1
0.853424680,1,0
0.853427840,0,0
0.853435240,1,0
0.853435920,1,1
0.853440960,1,0
0.853444560,0,0
0.853451360,1,0
0.853452000,1,1
0.853456600,1,0
0.853459320,0,0
0.853467320,1,0
0.853468160,1,1
0.853472400,1,0
0.853474040,0,0
0.853483480,1,0
0.853484160,1,1
0.853488120,1,0
0.853489440,0,0
0.853499440,1,0
0.853500320,1,1
0.853504040,1,0
0.853505880,0,0
0.853515400,1,0
0.853516120,1,1
0.853520120,1,0
0.853521520,0,0
0.853531280,1,0
0.853532000,1,1
0.853535880,1,0
0.853537320,0,0
0.853547320,1,0
0.853548200,1,1
0.853551680,1,0
0.853553080,0,0
0.853563320,1,0
0.853563800,1,1
0.853566160,1,0
0.853568880,0,0
0.853579400,1,0
0.853580200,1,1
0.853582320,1,0
0.853585080,0,0
0.853595200,1,0
0.853595960,1,1
0.853598560,1,0
0.853600760,0,0
0.853611280,1,0
0.853612040,1,1
0.853615720,1,0
0.853616960,0,0
0.853627240,1,0
0.853628320,1,1
0.853630160,1,0
0.853632360,0,0
0.853643320,1,0
0.853644000,1,1
0.853647440,1,0
0.853648760,0,0
0.853659200,1,0
0.853659960,1,1
0.853662160,1,0
0.853664280,0,0
0.853675240,1,0
0.853675840,1,1
0.853678360,1,0
0.853680480,0,0
0.853691160,1,0
0.853691920,1,1
0.853694360,1,0
0.853696120,0,0
0.853707360,1,0
0.853712200,0,0
0.853723120,1,0
0.853727840,0,0
0.853739280,1,0
0.853739920,1,1
0.853741920,1,0
0.853741960,1,1
0.853742040,1,0
0.853744080,0,0
0.853755160,1,0
0.853755880,1,1
0.853757480,1,0
0.853759560,0,0
0.853771280,1,0
0.853775640,0,0
0.853787160,1,0
0.853788040,1,1
0.853789600,1,0
0.853791600,0,0
0.853803240,1,0
0.853807160,0,0
0.853819080,1,0
0.853819480,1,1
0.853821240,1,0
0.853823480,0,0
0.853835240,1,0
0.853838840,0,0
0.853851040,1,0
0.853855120,0,0
0.853867160,1,0
0.853870880,0,0
0.853883080,1,0
0.853883960,1,1
0.853885120,1,0
0.853887000,0,0
0.853899120,1,0
0.853902440,0,0
0.853915040,1,0
0.853918840,0,0
0.853931080,1,0
0.853934040,0,0
0.853946960,1,0
0.853950640,0,0
0.853962960,1,0
0.853965800,0,0
0.853978960,1,0
0.853982360,0,0
0.853994800,1,0
0.853997720,0,0
0.854010840,1,0
0.854014280,0,0
0.854026760,1,0
0.854029600,0,0
0.854042720,1,0
0.854046200,0,0
0.854058760,1,0
0.854061480,0,0
0.854074720,1,0
0.854077880,0,0
0.854090520,1,0
0.854093400,0,0
0.854106600,1,0
0.854109440,0,0
0.854122520,1,0
0.854125160,0,0
0.854138560,1,0
0.854141280,0,0
0.854154400,1,0
0.854157440,0,0
0.854170520,1,0
0.854172960,0,0
0.854186320,1,0
0.854189200,0,0
0.854202560,1,0
0.854204920,0,0
0.854218360,1,0
0.854221200,0,0
0.854234520,1,0
0.854236800,0,0
0.854250280,1,0
0.854253120,0,0
0.854266600,1,0
0.854268560,0,0
0.854282200,1,0
0.854284640,0,0
0.854298640,1,0
0.854300240,0,0
0.854314360,1,0
0.854316440,0,0
0.854330880,1,0
0.854332040,0,0
0.854346720,1,0
0.854347960,0,0
0.854952720,1,1
0.855153840,1,0
0.855154040,0,0
0.855159400,1,1
0.855360680,1,0
0.855360920,0,0
0.855366040,1,1
0.855415080,1,0
0.855415240,0,0
0.855422520,1,0
0.855422560,1,1
0.855425680,1,0
0.855425760,0,0
0.855572760,1,1
0.855622320,1,0
0.855622520,0,0
0.855629680,1,1
0.855633160,1,0
0.855633240,0,0
0.855779440,1,1
0.855829240,1,0
0.855829440,0,0
0.855836600,1,1
0.855840080,1,0
0.855840120,0,0
0.855986120,1,1
0.856035880,1,0
0.856036080,0,0
0.856043280,1,1
0.856046720,1,0
0.856046760,0,0
0.856192800,0,1
0.856192840,1,1
0.856392480,1,0
0.856392680,0,0
0.856399480,0,1
0.856399520,1,1
0.856600800,1,0
0.856601000,0,0
0.856606160,1,1
0.856655040,1,0
0.856655240,0,0
0.856662560,1,1
0.856665640,1,0
0.856665680,0,0
0.856812840,0,1
0.856812880,1,1
0.856862400,1,0
0.856862640,0,0
0.856869840,1,0
0.856869880,1,1
0.856873200,1,0
0.856873240,0,0
0.857019560,1,1
0.857069360,1,0
0.857069560,0,0
0.857076800,1,1
0.857080120,1,0
0.857080200,0,0
0.857226240,1,1
0.857276120,1,0
0.857276320,0,0
0.857283560,1,1
0.857286920,1,0
0.857287000,0,0
0.857432920,1,1
0.857482800,1,0
0.857483040,0,0
0.857490200,1,1
0.857493720,1,0
0.857493760,0,0
0.857639600,1,1
0.857692440,1,0
0.857692640,0,0
0.857699840,1,1
0.857703240,1,0
0.857703320,0,0
0.857846280,1,1
0.857873480,1,0
0.857873560,0,0
0.857875240,0,1
0.857875280,1,1
0.857901120,1,0
0.857901200,0,0
0.857908400,1,1
0.857911680,1,0
0.857911760,0,0
0.858052920,0,1
0.858052960,1,1
0.858080120,1,0
0.858080200,0,0
0.858081960,0,1
0.858082000,1,1
0.858108040,1,0
0.858108120,0,0
0.858115200,1,0
0.858115240,1,1
0.858118560,1,0
0.858118640,0,0
0.858259600,1,1
0.858286800,1,0
0.858286880,0,0
0.858288520,0,1
0.858288560,1,1
0.858314320,1,0
0.858314440,0,0
0.858321560,1,0
0.858321600,1,1
0.858324960,1,0
0.858325000,0,0
0.858466240,1,1
0.858493440,1,0
0.858493560,0,0
0.858495200,1,1
0.858521000,1,0
0.858521080,0,0
0.858528160,1,0
0.858528200,1,1
0.858531520,1,0
0.858531600,0,0
0.859912840,1,1
0.860115040,1,0
0.860115200,0,0
0.860119520,0,1
0.860119560,1,1
0.860321560,1,0
0.860321880,0,0
0.860326200,1,1
0.860378040,1,0
0.860378200,0,0
0.860385760,1,1
0.860388480,1,0
0.860388560,0,0
0.860532880,1,1
0.860586520,1,0
0.860586760,0,0
0.860594200,1,1
0.860597000,1,0
0.860597080,0,0
0.860739520,1,1
0.860766840,1,0
0.860767000,0,0
0.860767760,1,0
0.860767880,1,1
0.860796840,1,0
0.860797040,0,0
0.860804920,1,0
0.860804960,1,1
0.860807720,1,0
0.860807800,0,0
0.860946200,1,1
0.860973440,1,0
0.860973560,0,0
0.860974920,1,0
0.860974960,1,1
0.861004280,1,0
0.861004480,0,0
0.861012560,1,0
0.861012600,1,1
0.861015080,1,0
0.861015200,0,0
0.861152840,0,1
0.861152880,1,1
0.861335160,1,0
0.861335200,0,0
0.861337360,1,1
0.861541840,1,0
0.861541880,0,0
0.861544240,0,1
0.861544280,1,1
0.861593400,0,0
0.861595480,1,1
0.861626000,1,0
0.861626120,0,0
0.861633640,1,0
0.861633680,1,1
0.861635840,1,0
0.861636000,0,0
0.861772840,0,1
0.861772880,1,1
0.861800080,1,0
0.861800160,0,0
0.861801840,0,1
0.861801880,1,1
0.861833120,1,0
0.861833240,0,0
0.861840680,1,0
0.861840720,1,1
0.861843440,1,0
0.861843520,0,0
0.861979520,1,1
0.862006720,1,0
0.862006800,0,0
0.862008560,1,1
0.862040080,1,0
0.862040160,0,0
0.862047600,1,1
0.862050120,1,0
0.862050240,0,0
0.862186160,1,1
0.862213360,1,0
0.862213440,0,0
0.862215240,1,1
0.862246720,1,0
0.862246800,0,0
0.862254200,1,0
0.862254240,1,1
0.862256800,1,0
0.862256840,0,0
0.862392800,0,1
0.862392840,1,1
0.862420000,1,0
0.862420080,0,0
0.862421880,0,1
0.862421920,1,1
0.862453400,1,0
0.862453480,0,0
0.862460920,1,1
0.862463720,1,0
0.862463760,0,0
0.862599520,1,1
0.862626680,1,0
0.862626760,0,0
0.862628560,0,1
0.862628600,1,1
0.862660120,1,0
0.862660200,0,0
0.862667680,1,1
0.862670520,1,0
0.862670600,0,0
0.862806160,1,1
0.862833400,1,0
0.862833480,0,0
0.862835000,1,1
0.862866160,1,0
0.862866280,0,0
0.862873680,1,1
0.862876840,1,0
0.862876920,0,0
0.863012840,1,1
0.863062200,1,0
0.863062400,0,0
0.863069560,1,0
0.863069600,1,1
0.863073120,1,0
0.863073200,0,0
0.863219520,1,1
0.863268840,1,0
0.863269040,0,0
0.863276240,1,1
0.863279680,1,0
0.863279760,0,0
0.863415920,1,0
0.863420360,1,1
0.863475360,1,0
0.863475520,0,0
0.863482720,1,0
0.863482760,1,1
0.863486040,1,0
0.863486120,0,0
0.863607400,1,0
0.863611320,1,1
0.868891440,1,0
0.868892280,0,0
0.868897240,1,0
0.868897600,1,1
0.868912600,1,0
0.868913920,0,0
0.868929840,1,0
0.868935000,1,1
0.868957880,1,0
0.868958520,0,0
0.868986560,1,0
0.868990200,0,0
0.868991880,1,0
0.868993520,1,1
0.869004040,1,0
0.869013120,0,0
0.869024720,1,0
0.869036640,1,1
0.869038040,1,0
0.869052600,1,1
0.869065240,1,0
0.869076320,1,1
0.869101640,1,0
0.869109040,1,1
0.869113280,1,0
0.869121200,1,1
0.869133640,1,0
0.869137000,1,1
0.869163720,1,0
0.869168440,1,1
0.869176880,1,0
0.869184040,1,1
0.869196760,1,0
0.869199920,1,1
0.869211160,1,0
0.869232680,1,1
0.869341160,1,0
0.869343640,1,1
0.869404960,1,0
0.869407760,1,1
0.869612520,1,0
0.869614240,1,1
0.869724160,1,0
0.869728520,1,1
0.869755880,1,0
0.869760720,1,1
0.869771720,1,0
0.869774240,1,1
0.869787680,1,0
0.869792120,1,1
0.869803360,1,0
0.869806720,1,1
0.869819520,1,0
0.869822680,1,1
0.869835240,1,0
0.869838400,1,1
0.869851080,1,0
0.869854280,1,1
0.869866920,1,0
0.869870120,1,1
0.869883040,1,0
0.869886120,1,1
0.869898760,1,0
0.869899520,0,0
0.869901240,1,0
0.869902160,1,1
0.869914840,1,0
0.869915880,0,0
0.869917040,1,0
0.869918160,1,1
0.869930600,1,0
0.869931280,0,0
0.869933320,1,0
0.869934160,1,1
0.869946480,1,0
0.869947240,0,0
0.869949200,1,0
0.869949960,1,1
0.869961280,1,0
0.869963080,0,0
0.869965400,1,0
0.869966200,1,1
0.869977520,1,0
0.869978800,0,0
0.869981400,1,0
0.869982000,1,1
0.869991080,1,0
0.869994640,0,0
0.869997400,1,0
0.869998040,1,1
0.870005880,1,0
0.870010480,0,0
0.870013280,1,0
0.870014000,1,1
0.870022360,1,0
0.870026400,0,0
0.870029440,1,0
0.870030120,1,1
0.870035760,1,0
0.870042360,0,0
0.870045280,1,0
0.870045760,1,1
0.870051400,1,0
0.870058240,0,0
0.870061320,1,0
0.870061920,1,1
0.870067240,1,0
0.870070640,0,0
0.870077120,1,0
0.870077880,1,1
0.870082800,1,0
0.870090200,0,0
0.870093360,1,0
0.870093960,1,1
0.870098600,1,0
0.870101600,0,0
0.870109240,1,0
0.870110040,1,1
0.870114360,1,0
0.870115920,0,0
0.870125400,1,0
0.870126160,1,1
0.870130040,1,0
0.870131600,0,0
0.870141280,1,0
0.870142000,1,1
0.870145400,1,0
0.870147360,0,0
0.870157480,1,0
0.870158240,1,1
0.870160400,1,0
0.870163280,0,0
0.870173320,1,0
0.870173880,1,1
0.870177400,1,0
0.870179000,0,0
0.870184280,1,0
0.870186040,0,0
0.870189440,1,0
0.870195440,0,0
0.870205280,1,0
0.870206080,1,1
0.870209680,1,0
0.870211080,0,0
0.870221360,1,0
0.870222320,1,1
0.870224760,1,0
0.870227200,0,0
0.870237200,1,0
0.870238000,1,1
0.870241120,1,0
0.870242920,0,0
0.870253320,1,0
0.870254400,1,1
0.870256480,1,0
0.870256520,1,1
0.870256760,1,0
0.870258760,0,0
0.870269240,1,0
0.870269920,1,1
0.870272760,1,0
0.870274720,0,0
0.870285040,1,0
0.870285920,1,1
0.870289560,1,0
0.870290840,0,0
0.870301080,1,0
0.870301840,1,1
0.870304400,1,0
0.870306400,0,0
0.870317080,1,0
0.870317640,1,1
0.870320120,1,0
0.870320160,1,1
0.870320400,1,0
0.870322400,0,0
0.870333120,1,0
0.870333760,1,1
0.870335800,1,0
0.870338200,0,0
0.870349000,1,0
0.870349720,1,1
0.870351800,1,0
0.870354040,0,0
0.870365040,1,0
0.870370000,0,0
0.870381040,1,0
0.870385880,0,0
0.870397000,1,0
0.870397920,1,1
0.870399240,1,0
0.870401520,0,0
0.870413000,1,0
0.870417400,0,0
0.870429120,1,0
0.870433360,0,0
0.870445000,1,0
0.870445520,1,1
0.870447160,1,0
0.870449000,0,0
0.870461080,1,0
0.870465320,0,0
0.870476960,1,0
0.870480800,0,0
0.870492960,1,0
0.870497440,0,0
0.870508920,1,0
0.870509880,1,1
0.870511000,1,0
0.870513080,0,0
0.870524840,1,0
0.870525280,1,1
0.870527160,1,0
0.870529120,0,0
0.870540800,1,0
0.870544920,0,0
0.870556640,1,0
0.870561120,0,0
0.870572680,1,0
0.870576520,0,0
0.870588760,1,0
0.870592760,0,0
0.870604640,1,0
0.870608320,0,0
0.870620680,1,0
0.870624640,0,0
0.870636560,1,0
0.870640120,0,0
0.870652680,1,0
0.870655880,0,0
0.870668560,1,0
0.870669400,1,1
0.870670520,1,0
0.870671880,0,0
0.870684600,1,0
0.870687440,0,0
0.870700520,1,0
0.870703760,0,0
0.870716640,1,0
0.870719680,0,0
0.870732520,1,0
0.870733400,1,1
0.870734360,1,0
0.870736000,0,0
0.870748520,1,0
0.870751560,0,0
0.870764400,1,0
0.870767880,0,0
0.870780400,1,0
0.870783280,0,0
0.870796360,1,0
0.870799720,0,0
0.870812320,1,0
0.870815360,0,0
0.870828200,1,0
0.870831400,0,0
0.870844160,1,0
0.870845520,1,1
0.870845560,1,0
0.870847200,0,0
0.870860240,1,0
0.870863040,0,0
0.870876320,1,0
0.870878840,0,0
0.870892360,1,0
0.870894840,0,0
0.870908280,1,0
0.870910600,0,0
0.870924240,1,0
0.870926400,0,0
0.870940280,1,0
0.870942160,0,0
0.870956240,1,0
0.870958320,0,0
0.870972440,1,0
0.870974000,0,0
0.870988440,1,0
0.870989960,0,0
0.879597280,1,0
0.879602440,1,1
0.880149320,1,0
0.880149600,0,0
0.880150240,1,1
0.880354680,1,0
0.880355040,0,0
0.880356920,0,1
0.880356960,1,1
0.880405840,1,0
0.880406000,0,0
0.880413160,1,0
0.880413200,1,1
0.880416800,1,0
0.880416880,0,0
0.880552280,1,0
0.880555600,1,1
0.880612880,1,0
0.880613080,0,0
0.880620240,1,1
0.880623600,1,0
0.880623680,0,0
0.880753320,1,0
0.880762720,1,1
0.880819560,1,0
0.880819760,0,0
0.880827000,1,1
0.880830320,1,0
0.880830400,0,0
0.880976280,1,0
0.880976960,1,1
0.881026040,1,0
0.881026240,0,0
0.881033520,1,1
0.881036800,1,0
0.881036880,0,0
0.881167160,1,0
0.881173600,1,1
0.881233000,1,0
0.881233200,0,0
0.881240400,1,1
0.881243840,1,0
0.881243920,0,0
0.881350680,1,0
0.881354640,1,1
0.881439680,1,0
0.881439840,0,0
0.881447000,1,1
0.881450560,1,0
0.881450680,0,0
0.881543920,1,0
0.881549400,1,1
0.881803160,1,0
0.881803480,0,0
0.881803640,0,1
0.881803680,1,1
0.882008560,1,0
0.882008960,0,0
0.882010320,0,1
0.882010360,1,1
0.882059280,1,0
0.882059440,0,0
0.882066560,1,0
0.882066600,1,1
0.882070280,1,0
0.882070360,0,0
0.882180320,1,0
0.882183400,1,1
0.882266480,1,0
0.882266640,0,0
0.882273880,1,1
0.882277320,1,0
0.882277400,0,0
0.882391040,1,0
0.882395760,1,1
0.882473040,1,0
0.882473240,0,0
0.882480480,1,0
0.882480520,1,1
0.882483920,1,0
0.882484000,0,0
0.882604760,1,0
0.882613000,1,1
0.882681560,1,0
0.882681760,0,0
0.882689480,1,0
0.882689520,1,1
0.882692080,1,0
0.882692160,0,0
0.882747720,1,0
0.882751160,0,0
0.882754680,1,0
0.882756680,1,1
0.882892720,1,0
0.882892960,0,0
0.882900560,1,0
0.882900600,1,1
0.882903200,1,0
0.882903280,0,0
0.882954440,1,0
0.882955160,1,1
0.882959640,1,0
0.882964160,1,1
0.883099160,1,0
0.883099400,0,0
0.883106960,1,0
0.883107000,1,1
0.883109600,1,0
0.883109760,0,0
0.883162320,1,0
0.883163640,1,1
0.883164680,1,0
0.883166800,0,0
0.883169440,1,0
0.883171160,1,1
0.883305320,1,0
0.883305560,0,0
0.883313160,1,0
0.883313200,1,1
0.883315840,1,0
0.883315920,0,0
0.883385320,1,0
0.883386440,1,1
0.883390680,1,0
0.883395280,1,1
0.883512600,1,0
0.883512880,0,0
0.883520360,1,0
0.883520400,1,1
0.883523240,1,0
0.883523320,0,0
0.883577160,1,0
0.883578680,1,1
0.883579800,1,0
0.883585680,1,1
0.885370160,1,0
0.885370360,0,0
0.885378160,1,0
0.885378200,1,1
0.885381240,1,0
0.885381320,0,0
0.885523640,1,1
0.885576760,1,0
0.885576960,0,0
0.885584440,1,1
0.885588800,1,0
0.885588840,0,0
0.885730320,1,1
0.885786400,1,0
0.885786600,0,0
0.885794000,1,0
0.885794040,1,1
0.885797240,1,0
0.885797280,0,0
0.885936960,0,1
0.885937000,1,1
0.885964320,1,0
0.885964440,0,0
0.885965120,1,0
0.885965200,1,1
0.885994840,1,0
0.885995040,0,0
0.886002200,1,1
0.886005520,1,0
0.886005600,0,0
0.886143640,1,1
0.886170880,1,0
0.886170960,0,0
0.886172480,1,1
0.886202560,1,0
0.886202720,0,0
0.886209800,1,1
0.886213280,1,0
0.886213360,0,0
0.886350280,0,1
0.886350320,1,1
0.886377520,1,0
0.886377600,0,0
0.886379240,1,1
0.886410000,1,0
0.886410160,0,0
0.886417240,1,1
0.886420680,1,0
0.886420760,0,0
0.886556960,1,1
0.886946040,1,0
0.886946120,0,0
0.886947640,1,0
0.886947720,1,1
0.886997480,0,0
0.886999480,1,1
0.887030160,1,0
0.887030280,0,0
0.887037920,1,1
0.887041000,1,0
0.887041080,0,0
0.887176960,1,1
0.887204160,1,0
0.887204240,0,0
0.887205960,0,1
0.887206000,1,1
0.887237320,1,0
0.887237400,0,0
0.887245040,1,1
0.887248280,1,0
0.887248320,0,0
0.887383600,1,1
0.887410800,1,0
0.887410880,0,0
0.887412680,1,1
0.887444240,1,0
0.887444360,0,0
0.887452040,1,0
0.887452080,1,1
0.887455160,1,0
0.887455240,0,0
0.887590280,1,1
0.887617480,1,0
0.887617560,0,0
0.887619360,1,1
0.887650920,1,0
0.887651000,0,0
0.887658880,1,1
0.887661680,1,0
0.887661760,0,0
0.887796920,0,1
0.887796960,1,1
0.887824120,1,0
0.887824160,0,0
0.887826160,1,1
0.887857240,1,0
0.887857320,0,0
0.887864800,1,1
0.887866960,1,0
0.887867080,0,0
0.888003600,1,1
0.888030840,1,0
0.888031000,0,0
0.888032120,1,0
0.888032240,1,1
0.888057280,1,0
0.888057480,0,0
0.888064720,1,0
0.888064760,1,1
0.888068160,1,0
0.888068200,0,0
0.888210240,1,1
0.888260720,1,0
0.888260920,0,0
0.888268080,1,1
0.888271560,1,0
0.888271640,0,0
0.888416920,1,1
0.888466880,1,0
0.888467120,0,0
0.888474280,1,1
0.888477800,1,0
0.888477840,0,0
0.896261400,1,0
0.896269040,1,1
0.902210600,1,0
0.902212320,0,0
0.902217920,1,0
0.902219960,1,1
0.902232920,1,0
0.902234000,0,0
0.902252880,1,0
0.902254280,1,1
0.902276120,1,0
0.902276840,0,0
0.902309600,1,0
0.902313840,0,0
0.902350680,1,0
0.902386280,0,0
0.902389200,1,0
0.902405400,1,1
0.902449720,1,0
0.902454280,1,1
0.902464760,1,0
0.902468920,1,1
0.902482080,1,0
0.902485520,1,1
0.902498200,1,0
0.902500560,1,1
0.902527200,1,0
0.902533320,1,1
0.902538720,1,0
0.902549240,1,1
0.902609760,1,0
0.902630520,1,1
0.902641720,1,0
0.902644920,1,1
0.902689520,1,0
0.902692240,1,1
0.902705320,1,0
0.902708760,1,1
0.902721600,1,0
0.902724040,1,1
0.902769160,1,0
0.902772400,1,1
0.902865040,1,0
0.902867440,1,1
0.903008720,1,0
0.903011360,1,1
0.903040600,1,0
0.903043080,1,1
0.903072240,1,0
0.903075520,1,1
0.903088360,1,0
0.903090960,1,1
0.903104080,1,0
0.903107760,1,1
0.903120160,1,0
0.903123240,1,1
0.903136000,1,0
0.903138640,1,1
0.903151800,1,0
0.903155080,1,1
0.903167680,1,0
0.903170240,1,1
0.903183520,1,0
0.903184560,0,0
0.903184600,1,0
0.903186920,1,1
0.903199440,1,0
0.903200200,0,0
0.903201560,1,0
0.903202600,1,1
0.903215320,1,0
0.903216160,0,0
0.903217600,1,0
0.903218320,1,1
0.903231280,1,0
0.903232000,0,0
0.903233680,1,0
0.903234640,1,1
0.903247000,1,0
0.903247040,1,1
0.903247080,1,0
0.903247800,0,0
0.903249920,1,0
0.903250800,1,1
0.903262640,1,0
0.903263600,0,0
0.903265960,1,0
0.903266640,1,1
0.903277880,1,0
0.903279360,0,0
0.903282040,1,0
0.903282640,1,1
0.903293880,1,0
0.903295240,0,0
0.903297920,1,0
0.903298520,1,1
0.903306960,1,0
0.903311040,0,0
0.903313920,1,0
0.903314400,1,1
0.903322720,1,0
0.903326960,0,0
0.903329920,1,0
0.903330600,1,1
0.903335960,1,0
0.903342920,0,0
0.903345760,1,0
0.903346520,1,1
0.903351760,1,0
0.903358960,0,0
0.903361920,1,0
0.903362640,1,1
0.903367400,1,0
0.903375120,0,0
0.903377800,1,0
0.903378720,1,1
0.903383320,1,0
0.903390720,0,0
0.903393920,1,0
0.903394560,1,1
0.903398880,1,0
0.903402600,0,0
0.903409840,1,0
0.903410720,1,1
0.903415040,1,0
0.903422680,0,0
0.903426000,1,0
0.903426840,1,1
0.903430800,1,0
0.903434560,0,0
0.903441920,1,0
0.903442760,1,1
0.903446960,1,0
0.903454480,0,0
0.903457960,1,0
0.903458640,1,1
0.903462920,1,0
0.903466640,0,0
0.903473760,1,0
0.903474400,1,1
0.903478600,1,0
0.903481960,0,0
0.903489760,1,0
0.903490360,1,1
0.903495000,1,0
0.903498240,0,0
0.903505680,1,0
0.903506320,1,1
0.903510600,1,0
0.903511960,0,0
0.903521760,1,0
0.903522440,1,1
0.903526360,1,0
0.903527800,0,0
0.903537760,1,0
0.903538080,1,1
0.903541640,1,0
0.903543480,0,0
0.903553760,1,0
0.903554520,1,1
0.903558400,1,0
0.903559840,0,0
0.903569600,1,0
0.903570400,1,1
0.903572480,1,0
0.903575040,0,0
0.903585720,1,0
0.903586760,1,1
0.903589120,1,0
0.903591120,0,0
0.903601640,1,0
0.903602440,1,1
0.903604760,1,0
0.903606880,0,0
0.903617680,1,0
0.903618720,1,1
0.903620640,1,0
0.903622760,0,0
0.903633640,1,0
0.903634360,1,1
0.903636360,1,0
0.903638600,0,0
0.903649720,1,0
0.903650520,1,1
0.903652400,1,0
0.903654680,0,0
0.903665560,1,0
0.903666400,1,1
0.903668400,1,0
0.903670480,0,0
0.903681680,1,0
0.903686480,0,0
0.903697600,1,0
0.903698640,1,1
0.903699880,1,0
0.903702520,0,0
0.903713600,1,0
0.903714280,1,1
0.903716240,1,0
0.903718480,0,0
0.903729480,1,0
0.903730240,1,1
0.903732440,1,0
0.903734520,0,0
0.903745440,1,0
0.903746120,1,1
0.903747960,1,0
0.903750120,0,0
0.903761560,1,0
0.903762680,1,1
0.903764120,1,0
0.903766080,0,0
0.903777360,1,0
0.903778040,1,1
0.903779920,1,0
0.903782040,0,0
0.903793360,1,0
0.903797880,0,0
0.903809320,1,0
0.903813520,0,0
0.903825440,1,0
0.903829640,0,0
0.903841400,1,0
0.903845000,0,0
0.903857360,1,0
0.903861320,0,0
0.903873400,1,0
0.903876600,0,0
0.903889400,1,0
0.903892960,0,0
0.903905360,1,0
0.903908840,0,0
0.903921400,1,0
0.903924960,0,0
0.903937320,1,0
0.903937880,1,1
0.903939200,1,0
0.903940800,0,0
0.903953200,1,0
0.903957240,0,0
0.903969160,1,0
0.903972600,0,0
0.903985200,1,0
0.903988840,0,0
0.904001000,1,0
0.904001720,1,1
0.904003160,1,0
0.904004720,0,0
0.904017040,1,0
0.904020520,0,0
0.904032960,1,0
0.904036240,0,0
0.904049040,1,0
0.904052000,0,0
0.904064880,1,0
0.904068080,0,0
0.904081040,1,0
0.904084480,0,0
0.904096720,1,0
0.904100080,0,0
0.904113000,1,0
0.904115440,0,0
0.904128800,1,0
0.904131720,0,0
0.904144960,1,0
0.904147560,0,0
0.904160800,1,0
0.904164560,0,0
0.904176680,1,0
0.904179800,0,0
0.904192800,1,0
0.904195640,0,0
0.904208800,1,0
0.904211400,0,0
0.904224680,1,0
0.904228240,0,0
0.904240480,1,0
0.904243200,0,0
0.904256640,1,0
0.904259040,0,0
0.904272720,1,0
0.904274880,0,0
0.904288720,1,0
0.904291040,0,0
0.904305000,1,0
0.904306520,0,0
0.904337240,1,0
0.904338120,0,0
0.904940960,0,1
0.904941000,1,1
0.905142040,1,0
0.905142240,0,0
0.905147640,0,1
0.905147680,1,1
0.905348880,1,0
0.905349120,0,0
0.905354320,1,1
0.905403280,1,0
0.905403440,0,0
0.905410760,1,1
0.905413920,1,0
0.905414000,0,0
0.905561000,1,1
0.905610560,1,0
0.905610760,0,0
0.905617920,1,1
0.905621400,1,0
0.905621440,0,0
0.905767680,1,1
0.905817440,1,0
0.905817640,0,0
0.905824840,1,0
0.905824880,1,1
0.905828280,1,0
0.905828360,0,0
0.905974360,1,1
0.906024120,1,0
0.906024320,0,0
0.906031520,1,1
0.906034920,1,0
0.906035000,0,0
0.906181040,0,1
0.906181080,1,1
0.906380720,1,0
0.906380920,0,0
0.906387720,1,1
0.906588280,1,0
0.906588560,0,0
0.906594360,1,1
0.906643280,1,0
0.906643440,0,0
0.906650680,1,1
0.906653880,1,0
0.906653920,0,0
0.906801040,1,1
0.906850640,1,0
0.906850840,0,0
0.906858000,1,1
0.906861480,1,0
0.906861520,0,0
0.907007720,0,1
0.907007760,1,1
0.907057560,1,0
0.907057760,0,0
0.907064920,1,0
0.907064960,1,1
0.907068360,1,0
0.907068400,0,0
0.907214440,1,1
0.907264280,1,0
0.907264480,0,0
0.907271680,1,1
0.907275160,1,0
0.907275200,0,0
0.907421120,1,1
0.907471000,1,0
0.907471200,0,0
0.907478440,1,1
0.907481880,1,0
0.907481960,0,0
0.907627800,1,1
0.907680800,1,0
0.907681000,0,0
0.907688160,1,1
0.907691600,1,0
0.907691640,0,0
0.907834440,0,1
0.907834480,1,1
0.907861640,1,0
0.907861760,0,0
0.907863440,1,1
0.907889360,1,0
0.907889440,0,0
0.907896560,1,1
0.907899880,1,0
0.907899960,0,0
0.908041120,1,1
0.908068320,1,0
0.908068400,0,0
0.908070120,1,1
0.908096080,1,0
0.908096160,0,0
0.908103240,1,1
0.908106560,1,0
0.908106640,0,0
0.908247760,0,1
0.908247800,1,1
0.908274960,1,0
0.908275080,0,0
0.908276720,1,1
0.908302600,1,0
0.908302680,0,0
0.908309720,1,0
0.908309760,1,1
0.908313240,1,0
0.908313320,0,0
0.908454440,1,1
0.908481640,1,0
0.908481720,0,0
0.908483400,1,1
0.908509200,1,0
0.908509280,0,0
0.908516360,1,1
0.908519760,1,0
0.908519840,0,0
0.909901080,1,1
0.910103360,1,0
0.910103520,0,0
0.910107760,1,1
