Time [s],Channel 1
3.270368190,0
3.270368610,1
3.270369440,0
3.270369860,1
3.270370680,0
3.270371110,1
3.270371530,0
3.270372360,1
3.270372790,0
3.270373610,1
3.270374040,0
3.270374860,1
3.270375280,0
3.270376110,1
3.270376540,0
3.270377360,1
3.270378190,0
3.270378610,1
3.270379040,0
3.270379860,1
3.270380690,0
3.270381110,1
3.270381530,0
3.270382360,1
3.270382790,0
3.270383610,1
3.270384040,0
3.270384860,1
3.270385290,0
3.270386110,1
3.270386540,0
3.270387360,1
3.270387790,0
3.270388610,1
3.270389040,0
3.270389860,1
3.270390290,0
3.270391110,1
3.270391540,0
3.270392360,1
3.270392790,0
3.270393610,1
3.270394040,0
3.270394860,1
3.270395280,0
3.270396110,1
3.270396940,0
3.270397360,1
3.270398190,0
3.270398610,1
3.270399440,0
3.270399860,1
3.270400680,0
3.270401110,1
3.270401530,0
3.270402360,1
3.270402790,0
3.270403610,1
3.270404040,0
3.270404860,1
3.270405290,0
3.270406110,1
3.270406540,0
3.270407360,1
3.270408190,0
3.270408610,1
3.270409040,0
3.270409860,1
3.270410690,0
3.270411110,1
3.270411540,0
3.270412360,1
3.270412790,0
3.270413610,1
3.270414040,0
3.270414860,1
3.270415280,0
3.270416110,1
3.270416540,0
3.270417360,1
3.270417790,0
3.270418610,1
3.270419040,0
3.270419860,1
3.270420290,0
3.270421110,1
3.270421530,0
3.270422360,1
3.270422790,0
3.270423610,1
3.270424040,0
3.270424860,1
3.270425290,0
3.270426110,1
3.270426940,0
3.270427360,1
3.270428190,0
3.270428610,1
3.270429440,0
3.270429860,1
3.270430680,0
3.270431110,1
3.270431530,0
3.270432360,1
3.270432790,0
3.270433610,1
3.270434040,0
3.290314790,1
3.290315240,0
3.290316040,1
3.290316490,0
3.290317300,1
3.290318140,0
3.290318550,1
3.290318990,0
3.290319800,1
3.290320630,0
3.290321050,1
3.290321480,0
3.290322300,1
3.290322730,0
3.290323550,1
3.290323980,0
3.290324800,1
3.290325230,0
3.290326050,1
3.290326480,0
3.290327300,1
3.290327730,0
3.290328550,1
3.290328980,0
3.290329800,1
3.290330230,0
3.290331050,1
3.290331480,0
3.290332300,1
3.290332730,0
3.290333550,1
3.290333980,0
3.290334800,1
3.290335230,0
3.290336050,1
3.290336880,0
3.290337300,1
3.290338130,0
3.290338550,1
3.290339380,0
3.290339800,1
3.290340630,0
3.290341050,1
3.290341480,0
3.290342300,1
3.290342730,0
3.290343550,1
3.290343980,0
3.290344800,1
3.290345230,0
3.290346050,1
3.290346480,0
3.290347300,1
3.290348130,0
3.290348550,1
3.290348980,0
3.290349800,1
3.290350630,0
3.290351050,1
3.290351480,0
3.290352300,1
3.290352730,0
3.290353550,1
3.290353980,0
3.290354800,1
3.290355230,0
3.290356050,1
3.290356480,0
3.290357300,1
3.290357730,0
3.290358550,1
3.290358980,0
3.290359800,1
3.290360230,0
3.290361050,1
3.290361480,0
3.290362300,1
3.290362730,0
3.290363550,1
3.290363980,0
3.290364800,1
3.290365230,0
3.290366050,1
3.290366880,0
3.290367300,1
3.290368130,0
3.290368550,1
3.290369380,0
3.290369800,1
3.290370630,0
3.290371050,1
3.290371480,0
3.290372300,1
3.290372730,0
3.290373550,1
3.290373980,0
3.290374800,1
3.290375230,0
3.290376050,1
3.290376480,0
3.290377300,1
3.290378130,0
3.290378550,1
3.290378980,0
3.290379800,1
3.290380630,0
3.290381050,1
3.290381480,0
3.290382300,1
3.290382730,0
3.290383550,1
3.290383980,0
3.290384800,1
3.290385230,0
3.290386050,1
3.290386480,0
3.290387300,1
3.290387730,0
3.290388550,1
3.290388980,0
3.290389800,1
3.290390230,0
3.290391050,1
3.290391480,0
3.290392300,1
3.290392730,0
3.290393550,1
3.290393980,0
3.290394800,1
3.290395230,0
3.290396050,1
3.290396880,0
3.290397300,1
3.290398130,0
3.290398550,1
3.290399380,0
3.290399800,1
3.290400630,0
3.290401050,1
3.290401480,0
3.290402300,1
3.290402730,0
3.290403550,1
3.290403980,0
3.290404800,1
3.290405230,0
3.290406050,1
3.290406480,0
3.290407300,1
3.290408130,0
3.290408550,1
3.290408980,0
3.290409800,1
3.290410630,0
3.290411050,1
3.290411480,0
3.290412300,1
3.290412730,0
3.290413550,1
3.290413980,0
3.290414800,1
3.290415230,0
3.290416050,1
3.290416480,0
3.290417300,1
3.290417730,0
3.290418550,1
3.290418980,0
3.290419800,1
3.290420230,0
3.290421050,1
3.290421480,0
3.290422300,1
3.290422730,0
3.290423550,1
3.290423980,0
3.290424800,1
3.290425230,0
3.290426050,1
