Time [s],Channel 1
2.706581800,0
2.706582600,1
2.706583000,0
2.706583900,1
2.706584300,0
2.706585100,1
2.706585500,0
2.706586400,1
2.706587200,0
2.706587600,1
2.706588000,0
2.706588900,1
2.706589700,0
2.706590100,1
2.706590500,0
2.706591400,1
2.706591800,0
2.706592600,1
2.706593000,0
2.706593900,1
2.706594300,0
2.706595100,1
2.706595500,0
2.706596400,1
2.706596800,0
2.706597600,1
2.706598000,0
2.706598900,1
2.706599300,0
2.706600100,1
2.706600500,0
2.706601400,1
2.706601800,0
2.706602600,1
2.706603000,0
2.706603900,1
2.706604300,0
2.706605100,1
2.706605900,0
2.706606400,1
2.706607200,0
2.706607600,1
2.706608400,0
2.706608900,1
2.706609700,0
2.706610100,1
2.706610500,0
2.706611400,1
2.706611800,0
2.706612600,1
2.706613000,0
2.706613900,1
2.706614300,0
2.706615100,1
2.706615500,0
2.706616400,1
2.706617200,0
2.706617600,1
2.706618000,0
2.706618900,1
2.706619700,0
2.706620100,1
2.706620500,0
2.706621400,1
2.706621800,0
2.706622600,1
2.706623000,0
2.706623900,1
2.706624300,0
2.706625100,1
2.706625500,0
2.706626400,1
2.706626800,0
2.706627600,1
2.706628000,0
2.706628900,1
2.706629300,0
2.706630100,1
2.706630500,0
2.706631400,1
2.706631800,0
2.706632600,1
2.706633000,0
2.706633900,1
2.706634300,0
2.706635100,1
2.706635900,0
2.706636400,1
2.706637200,0
2.706637600,1
2.706638400,0
2.706638900,1
2.706639700,0
2.706640100,1
2.706640500,0
2.706641400,1
2.706641800,0
2.706642600,1
2.706643000,0
2.706643900,1
2.706644300,0
2.706645100,1
2.706645500,0
2.706646400,1
2.706647200,0
2.706647600,1
2.706648000,0
2.706648900,1
2.706649700,0
2.706650100,1
2.706650500,0
2.706651400,1
2.706651800,0
2.706652600,1
2.706653000,0
2.706653900,1
2.706654300,0
2.706655100,1
2.706655500,0
2.706656400,1
2.706656800,0
2.706657600,1
2.706658000,0
2.706658900,1
2.706659300,0
2.706660100,1
2.706660500,0
2.706661400,1
2.706661800,0
2.706662600,1
2.706663000,0
2.706663900,1
2.706664300,0
2.706665100,1
2.706665900,0
2.706666400,1
2.706667200,0
2.706667600,1
2.706668400,0
2.706668900,1
2.706669700,0
2.706670100,1
2.706670500,0
2.706671400,1
2.706671800,0
2.706672600,1
2.706673000,0
2.726567400,1
2.726567800,0
2.726568600,1
2.726569000,0
2.726569900,1
2.726570700,0
2.726571100,1
2.726571500,0
2.726572400,1
2.726573200,0
2.726573600,1
2.726574000,0
2.726574900,1
2.726575300,0
2.726576100,1
2.726576500,0
2.726577400,1
2.726577800,0
2.726578600,1
2.726579000,0
2.726579900,1
2.726580300,0
2.726581100,1
2.726581500,0
2.726582400,1
2.726582800,0
2.726583600,1
2.726584000,0
2.726584900,1
2.726585300,0
2.726586100,1
2.726586500,0
2.726587400,1
2.726587800,0
2.726588600,1
2.726589400,0
2.726589900,1
2.726590700,0
2.726591100,1
2.726591900,0
2.726592400,1
2.726593200,0
2.726593600,1
2.726594000,0
2.726594900,1
2.726595300,0
2.726596100,1
2.726596500,0
2.726597400,1
2.726597800,0
2.726598600,1
2.726599000,0
2.726599900,1
2.726600700,0
2.726601100,1
2.726601500,0
2.726602400,1
2.726603200,0
2.726603600,1
2.726604000,0
2.726604900,1
2.726605300,0
2.726606100,1
2.726606500,0
2.726607400,1
2.726607800,0
2.726608600,1
2.726609000,0
2.726609900,1
2.726610300,0
2.726611100,1
2.726611500,0
2.726612400,1
2.726612800,0
2.726613600,1
2.726614000,0
2.726614900,1
2.726615300,0
2.726616100,1
2.726616500,0
2.726617400,1
2.726617800,0
2.726618600,1
2.726619400,0
2.726619900,1
2.726620700,0
2.726621100,1
2.726621900,0
2.726622400,1
2.726623200,0
2.726623600,1
2.726624000,0
2.726624900,1
2.726625300,0
2.726626100,1
2.726626500,0
2.726627400,1
2.726627800,0
2.726628600,1
2.726629000,0
2.726629900,1
2.726630700,0
2.726631100,1
2.726631500,0
2.726632400,1
2.726633200,0
2.726633600,1
2.726634000,0
2.726634900,1
2.726635300,0
2.726636100,1
2.726636500,0
2.726637400,1
2.726637800,0
2.726638600,1
2.726639000,0
2.726639900,1
2.726640300,0
2.726641100,1
2.726641500,0
2.726642400,1
2.726642800,0
2.726643600,1
2.726644000,0
2.726644900,1
2.726645300,0
2.726646100,1
2.726646500,0
2.726647400,1
2.726647800,0
2.726648600,1
2.726649400,0
2.726649900,1
2.726650700,0
2.726651100,1
2.726651900,0
2.726652400,1
2.726653200,0
2.726653600,1
2.726654000,0
2.726654900,1
2.726655300,0
2.726656100,1
2.726656500,0
2.726657400,1
2.726657800,0
2.726658600,1
2.726659000,0
2.726659900,1
2.726660700,0
2.726661100,1
2.726661500,0
2.726662400,1
2.726663200,0
2.726663600,1
2.726664000,0
2.726664900,1
2.726665300,0
2.726666100,1
2.726666500,0
2.726667400,1
2.726667800,0
2.726668600,1
2.726669000,0
2.726669900,1
2.726670300,0
2.726671100,1
2.726671500,0
2.726672400,1
2.726672800,0
2.726673600,1
2.726674000,0
2.726674900,1
2.726675300,0
2.726676100,1
2.726676500,0
2.726677400,1
2.726677800,0
2.726678600,1
2.726679400,0
2.726679900,1
2.726680700,0
2.726681100,1
2.726681900,0
2.726682400,1
2.726683200,0
2.726683600,1
2.726684000,0
2.726684900,1
2.726685300,0
2.726686100,1
2.726686500,0
2.746554400,1
2.746554800,0
2.746555700,1
2.746556100,0
2.746556900,1
2.746557700,0
2.746558200,1
2.746558600,0
2.746559400,1
2.746560200,0
2.746560700,1
2.746561100,0
2.746561900,1
2.746562300,0
2.746563200,1
2.746563600,0
2.746564400,1
2.746564800,0
2.746565700,1
2.746566100,0
2.746566900,1
2.746567300,0
2.746568200,1
2.746568600,0
2.746569400,1
2.746569800,0
2.746570700,1
2.746571100,0
2.746571900,1
2.746572300,0
2.746573200,1
2.746573600,0
2.746574400,1
2.746574800,0
2.746575700,1
2.746576500,0
2.746576900,1
2.746577700,0
2.746578200,1
2.746579000,0
2.746579400,1
2.746580200,0
2.746580700,1
2.746581100,0
2.746581900,1
2.746582300,0
